Appendix A: Final 2024 303(d) List ,,,,,,,,,,,,,,,,,,,,,,,,
Regional Board,Regional Board Name,Waterbody Name,Waterbody ID,Waterbody Type,Estimated Size Affected,Unit,Integrated Report Category,Water Body CALWNUMS,Water Body Reach Codes,Water Body WBD Codes,Waterbody Counties,Decision ID,Pollutant,Pollutant Category,Sources,Final Listing Decision,Decision Status,TMDL Requirement Status,TMDL Project Name,Expected TMDL Completion Date,Expected Attainment Date,Date TMDL Approved by USEPA,Implementation Action Other than a TMDL,Comments
8,Regional Board 8 - Santa Ana Region,Bolsa Chica State Beach,CAX8011100019991012170142,Coastal & Bay Shoreline,2.64,Miles,5,4801.11,1.81E+13,1.81E+11,Orange,149134,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,"While this decision was based on a sufficient number of exceedances of the Total Coliform 90th percentile Objective for the SHEL beneficial use, it should be noted that the Santa Ana Water Board considers this waterbody-pollutant combination lowest priority for TMDL development as the water quality objective for the SHEL beneficial use has been determined by the State Water Board to require updating."
8,Regional Board 8 - Santa Ana Region,Bolsa Chica State Beach,CAX8011100019991012170142,Coastal & Bay Shoreline,2.64,Miles,5,4801.11,1.81E+13,1.81E+11,Orange,68956,Nickel,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,This listing was made by USEPA.
8,Regional Board 8 - Santa Ana Region,Bonita Creek,CAR8011100020080921204139,River & Stream,3.86,Miles,5,4801.11,"18070204000110, 18070204000111, 18070204000112",1.81E+11,Orange,97710,Benthic Community Effects,Other Cause,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2029,,,,
8,Regional Board 8 - Santa Ana Region,Bonita Creek,CAR8011100020080921204139,River & Stream,3.86,Miles,5,4801.11,"18070204000110, 18070204000111, 18070204000112",1.81E+11,Orange,95116,Toxicity,Total Toxics,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2029,,,,
8,Regional Board 8 - Santa Ana Region,Borrego Creek (from Irvine Blvd to San Diego Creek Reach 2),CAR8011100020080924030547,River & Stream,2.41,Miles,5,4801.11,"18070204000016, 18070204000190",1.81E+11,Orange,72873,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
8,Regional Board 8 - Santa Ana Region,Chino Creek Reach 1A (Santa Ana River R3 confl to just downstream of confl with Mill Creek),CAR8012100020080715125447,River & Stream,0.79,Miles,5,80121000,,,Riverside,77496,Nutrients,Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,Chino Creek Reach 1B (Mill Creek confl to start of concrete lined channel),CAR8012100020080715104015,River & Stream,5.62,Miles,5,4801.21,"18070203000302, 18070203000305, 18070203002383, 18070203002384, 18070203002429, 18070203002430","180702030703, 180702030706","Riverside, San Bernardino",133192,Bifenthrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Chino Creek Reach 1B (Mill Creek confl to start of concrete lined channel),CAR8012100020080715104015,River & Stream,5.62,Miles,5,4801.21,"18070203000302, 18070203000305, 18070203002383, 18070203002384, 18070203002429, 18070203002430","180702030703, 180702030706","Riverside, San Bernardino",99809,Chemical oxygen demand (COD),Other Cause,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,Need more data to verify that delisting is appropriate and that conditions have in fact changed such that the 15 mg/l C.O.D. objective is being met.
8,Regional Board 8 - Santa Ana Region,Chino Creek Reach 1B (Mill Creek confl to start of concrete lined channel),CAR8012100020080715104015,River & Stream,5.62,Miles,5,4801.21,"18070203000302, 18070203000305, 18070203002383, 18070203002384, 18070203002429, 18070203002430","180702030703, 180702030706","Riverside, San Bernardino",77154,Nutrients,Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,Chino Creek Reach 1B (Mill Creek confl to start of concrete lined channel),CAR8012100020080715104015,River & Stream,5.62,Miles,5,4801.21,"18070203000302, 18070203000305, 18070203002383, 18070203002384, 18070203002429, 18070203002430","180702030703, 180702030706","Riverside, San Bernardino",133189,Pyrethroids,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Chino Creek Reach 1B (Mill Creek confl to start of concrete lined channel),CAR8012100020080715104015,River & Stream,5.62,Miles,5,4801.21,"18070203000302, 18070203000305, 18070203002383, 18070203002384, 18070203002429, 18070203002430","180702030703, 180702030706","Riverside, San Bernardino",133188,Toxicity,Total Toxics,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Crystal Cove State Park,CAX8011100020021003085116,Coastal & Bay Shoreline,0,Miles,5,"4801.110000, 4801.140000, 4901.110000","18070204000001, 18070204000002, 18070204000003, 18070204000502, 18070301000177","180702040202, 180703010302",Orange,149141,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,"While this decision was based on a sufficient number of exceedances of the Total Coliform 90th percentile Objective for the SHEL beneficial use, it should be noted that the Santa Ana Water Board considers this waterbody-pollutant combination lowest priority for TMDL development as the water quality objective for the SHEL beneficial use has been determined by the State Water Board to require updating."
8,Regional Board 8 - Santa Ana Region,Cucamonga Creek Reach 1 (Valley Reach),CAR8012100019990211101136,River & Stream,17.36,Miles,5,4801.21,"18070203000573, 18070203002487, 18070203002964, 18070203005875, 18070203005876","180702030704, 180702030705, 180702030706","Riverside, San Bernardino",77440,Cadmium,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
8,Regional Board 8 - Santa Ana Region,Cucamonga Creek Reach 1 (Valley Reach),CAR8012100019990211101136,River & Stream,17.36,Miles,5,4801.21,"18070203000573, 18070203002487, 18070203002964, 18070203005875, 18070203005876","180702030704, 180702030705, 180702030706","Riverside, San Bernardino",74065,Copper,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
8,Regional Board 8 - Santa Ana Region,Cucamonga Creek Reach 1 (Valley Reach),CAR8012100019990211101136,River & Stream,17.36,Miles,5,4801.21,"18070203000573, 18070203002487, 18070203002964, 18070203005875, 18070203005876","180702030704, 180702030705, 180702030706","Riverside, San Bernardino",78536,Lead,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
8,Regional Board 8 - Santa Ana Region,Cucamonga Creek Reach 1 (Valley Reach),CAR8012100019990211101136,River & Stream,17.36,Miles,5,4801.21,"18070203000573, 18070203002487, 18070203002964, 18070203005875, 18070203005876","180702030704, 180702030705, 180702030706","Riverside, San Bernardino",73060,Zinc,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,East Garden Grove Wintersburg Channel,CAR8011100020080924142217,River & Stream,7.54,Miles,5,4801.11,"18070201000176, 18070201000177, 18070201000179",1.81E+11,Orange,76724,Ammonia (Unionized),Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
8,Regional Board 8 - Santa Ana Region,"Elsinore, Lake",CAL8023100019990208151100,Lake & Reservoir,3311.25,Acres,5,4802.31,1.81E+13,"180702020307, 180702020308, 180702030601",Riverside,152868,Microcystins,Other Cause,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,"Fulmor, Lake",CAL8022100019990211085555,Lake & Reservoir,3.24,Acres,5,4802.21,1.81E+13,1.81E+11,Riverside,132513,"Oxygen, Dissolved",Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Glen Helen Regional Park Lakes,CAL8015200020210427036877,Lake & Reservoir,12.43,Acres,5,4801.52,"18070203002519, 18070203002520",1.81E+11,San Bernardino,152869,Microcystins,Other Cause,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Grout Creek,CAR8017100019990208145402,River & Stream,3.59,Miles,5,4801.71,"18070203001197, 18070203001198",1.81E+11,San Bernardino,68815,Nutrients,Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2008,,,,
8,Regional Board 8 - Santa Ana Region,Huntington Beach State Park,CAX8011100019991013153527,Coastal & Bay Shoreline,2.14,Miles,5,"4801.110000, 4801.140000","18070201000189, 18070201000352","180702010002, 180702031003, 180702040202",Orange,149149,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,"While this decision was based on a sufficient number of exceedances of the Total Coliform 90th percentile Objective and the median objective for Total Coliform for the SHEL beneficial use, it should be noted that the Santa Ana Water Board considers this waterbody-pollutant combination lowest priority for TMDL development as the water quality objective for the SHEL beneficial use has been determined by the State Water Board to require updating."
8,Regional Board 8 - Santa Ana Region,Huntington Beach State Park,CAX8011100019991013153527,Coastal & Bay Shoreline,2.14,Miles,5,"4801.110000, 4801.140000","18070201000189, 18070201000352","180702010002, 180702031003, 180702040202",Orange,68316,PCBs (Polychlorinated biphenyls),Toxic Organics,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,Huntington City Beach,CAC8011100020080924032455,Coastal & Bay Shoreline,3.49,Miles,5,4801.11,"18070201000189, 18070203002378",1.81E+11,Orange,149150,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,"While this decision was based on a sufficient number of exceedances of the Total Coliform 90th percentile Objective for the SHEL beneficial use, it should be noted that the Santa Ana Water Board considers this waterbody-pollutant combination lowest priority for TMDL development as the water quality objective for the SHEL beneficial use has been determined by the State Water Board to require updating."
8,Regional Board 8 - Santa Ana Region,Irvine Lake,CAL8011200019991013173535,Lake & Reservoir,534.6,Acres,5,4801.12,"18070203002734, 18070203002734",1.81E+11,Orange,153009,Mercury,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Knickerbocker Creek,CAR8017100019990211102535,River & Stream,1.99,Miles,5,4801.71,1.81E+13,1.81E+11,San Bernardino,69497,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2005,,,,"For 2006, pathogens was moved by USEPA from the being addressed list back to the 303(d) list pending completion and USEPA approval of a TMDL."
8,Regional Board 8 - Santa Ana Region,Lake Hemet,CAL8022200020011108112802,Lake & Reservoir,340.39,Acres,5,"4802.210000, 4802.220000","18070202000735, 18070202000735, 18070202000735","180702020101, 180702020104",Riverside,153010,Mercury,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Mill Creek (Prado Area),CAR8012100019990211144540,River & Stream,1.55,Miles,5,4801.21,1.81E+13,1.81E+11,"Riverside, San Bernardino",77478,Nutrients,Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,Mill Creek (Prado Area),CAR8012100019990211144540,River & Stream,1.55,Miles,5,4801.21,1.81E+13,1.81E+11,"Riverside, San Bernardino",77479,Total Suspended Solids (TSS),Sediment,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,Mill Creek Reach 1,CAR8015600019990211105628,River & Stream,8.09,Miles,5,4801.58,"18070203000561, 18070203001363, 18070203002930, 18070203003652","180702030501, 180702030507",San Bernardino,97374,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,"Newport Bay, Lower (entire lower bay, including Rhine Channel, Turning Basin and South Lido Channel to east end of H-J Moorings)",CAB8011400019990322141859,Bay & Harbor,106.55,Acres,5,"4801.110000, 4801.110000, 4801.140000, 4801.140000",,"180702040201, 180702040202",Orange,132426,Dieldrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Newport Beach,CAX8011100019991013155456,Coastal & Bay Shoreline,3.47,Miles,5,"4801.110000, 4801.140000",1.81E+13,"180702031003, 180702040202",Orange,149164,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,"While this decision had a sufficient number of exceedances of the Total Coliform 90th percentile objective and the median objective for the SHEL beneficial use, it should be noted that the Santa Ana Water Board considers this waterbody-pollutant combination lowest priority for TMDL development as the water quality objective for the SHEL beneficial use has been determined by the State Water Board to require updating."
8,Regional Board 8 - Santa Ana Region,Perris Valley Storm Drain,CAR8021100020110809102021,River & Stream,6.99,Miles,5,4802.11,"18070202000406, 18070202000408, 18070202000410","180702020304, 180702020305, 180702020306",Riverside,149166,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,"While this Decision was based on a sufficient number of exceedances of the E.coli statistical threshold value (STV) objective, this objective was only used because of the lack of any lines of evidence for the 6-week E.coli geomean objective. When representative 6-week geomean values are of sufficient sample size to assess impairment, the decision will be reassessed using the 6-week geomean LOE."
8,Regional Board 8 - Santa Ana Region,Perris Valley Storm Drain,CAR8021100020110809102021,River & Stream,6.99,Miles,5,4802.11,"18070202000406, 18070202000408, 18070202000410","180702020304, 180702020305, 180702020306",Riverside,133641,Iron,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Perris Valley Storm Drain,CAR8021100020110809102021,River & Stream,6.99,Miles,5,4802.11,"18070202000406, 18070202000408, 18070202000410","180702020304, 180702020305, 180702020306",Riverside,133647,Oil and Grease,Nuisance,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,"Perris, Lake",CAL8021100020111122082343,Lake & Reservoir,1922.17,Acres,5,4802.11,"18070202000689, 18070202000689",1.81E+11,Riverside,133355,PCBs (Polychlorinated biphenyls),Toxic Organics,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Peters Canyon Wash (Orange County),CAR8011100020050602204221,River & Stream,6.77,Miles,5,4801.11,"18070204000158, 18070204000220, 18070204000221, 18070204000223, 18070204000503, 18070204000509, 18070204000520","180702040101, 180702040103",Orange,132695,Copper,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Peters Canyon Wash (Orange County),CAR8011100020050602204221,River & Stream,6.77,Miles,5,4801.11,"18070204000158, 18070204000220, 18070204000221, 18070204000223, 18070204000503, 18070204000509, 18070204000520","180702040101, 180702040103",Orange,154751,Malathion,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2027,,,,
8,Regional Board 8 - Santa Ana Region,Prado Basin Management Zone,CAW8012100019991014103600,"Wetland, Freshwater",11105.15,Acres,5,"4801.210000, 4801.250000",,"180702030606, 180702030703, 180702030705, 180702030706, 180702030804","Riverside, San Bernardino",80650,pH,Other Cause,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2027,,,,
8,Regional Board 8 - Santa Ana Region,Prado Park Lake,CAL8012100019991013112737,Lake & Reservoir,59.24,Acres,5,4801.21,1.81E+13,1.81E+11,San Bernardino,152874,Microcystins,Other Cause,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
8,Regional Board 8 - Santa Ana Region,Prado Park Lake,CAL8012100019991013112737,Lake & Reservoir,59.24,Acres,5,4801.21,1.81E+13,1.81E+11,San Bernardino,69264,Nutrients,Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
8,Regional Board 8 - Santa Ana Region,Rathbone (Rathbun) Creek,CAR8017100019990211112232,River & Stream,4.8,Miles,5,4801.71,"18070203001226, 18070203005865, 18070203005866, 18070203006266, 18070203006267",1.81E+11,San Bernardino,77441,Cadmium,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
8,Regional Board 8 - Santa Ana Region,Rathbone (Rathbun) Creek,CAR8017100019990211112232,River & Stream,4.8,Miles,5,4801.71,"18070203001226, 18070203005865, 18070203005866, 18070203006266, 18070203006267",1.81E+11,San Bernardino,77913,Copper,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
